"","FLAGS_0","FLAGS_3","FLAGS_12","FLAGS_36","LILAC_0","LILAC_3","LILAC_12","LILAC_36","SCOPE_0","SCOPE_3","SCOPE_12","XEROX_0","XEROX_3","XEROX_12","HUMOR_0","HUMOR_3","HUMOR_12","IMAGE_0","IMAGE_3","IMAGE_12","IMAGE_36","REMIX_0","REMIX_3","REMIX_12","REMIX_36","BLUSH_0","BLUSH_3","BLUSH_12","BLUSH_36","VIDEO_0","VIDEO_3","VIDEO_12","VIDEO_36","KAYAK_0","KAYAK_3","KAYAK_12","KAYAK_36","LAKES_0","LAKES_3","LAKES_12","RELIC_0","RELIC_3","RELIC_12","RELIC_36","VISTA_0","VISTA_3","VISTA_12","VISTA_36","SHAWL_0","SHAWL_3","SHAWL_12","QUART_0","QUART_12","QUART_36","VENUE_0","VENUE_3","VENUE_12","VENUE_36","MAGIC_0","MAGIC_3","MAGIC_12","MAGIC_36","PATCH_0","PATCH_3","PATCH_12","FENCE_0","FENCE_3","FENCE_12","FENCE_36","RADIO_0","RADIO_3","RADIO_12","TANGO_0","TANGO_3","TANGO_12","INTRO_0","INTRO_3","INTRO_12","INTRO_36","POETS_0","POETS_3","POETS_12","POETS_36","IVORY_0","IVORY_3","IVORY_12","IVORY_36","WALTZ_0","WALTZ_3","WALTZ_12","WALTZ_36","DAISY_0","DAISY_3","DAISY_12","JUROR_0","JUROR_3","JUROR_12","JUROR_36","ELBOW_0","ELBOW_3","ELBOW_12","ELBOW_36","LASSO_0","LASSO_3","RODEO_0","RODEO_3","RODEO_12","RODEO_36","TOPAZ_0","TOPAZ_3","FOGGY_0","FOGGY_3","FOGGY_12","FOGGY_36","NURSE_0","NURSE_3","NURSE_12","GLASS_0","GLASS_12","HUMAN_0","HUMAN_3","HUMAN_12","HUMAN_36","ORBIT_0","ORBIT_3","FILMS_0","FILMS_3","FILMS_12","EAGLE_0","EAGLE_3","EAGLE_12"
"C53224",17.0121989473988,18.2211244996159,17.6643292218398,17.6945891395798,NA,19.0148595601384,17.7633485468974,17.5833178681375,NA,17.7336376781287,16.6076048389687,17.8382252370125,16.9286455955131,NA,16.7857589572099,17.8058949845279,18.0489604147266,18.484409903971,17.8887908053086,19.6925388837273,18.7363490766338,17.7519885565815,17.6085652660665,NA,16.8348783800065,17.4221304851133,17.8319937363764,16.9749522735341,17.1158260089876,NA,17.982419884229,NA,NA,19.141822759321,19.7016668876108,18.9188253949097,17.9957892291712,18.2143143770829,18.522669643542,16.5454773481208,NA,16.9152024900573,16.6202198255075,16.4091422884984,15.8276900367077,NA,17.8433138318738,17.5844047104964,NA,17.5074694769711,NA,NA,18.0908774077016,NA,16.7775250246292,18.6003013217363,17.9574024961468,17.0888089383939,16.2137307808103,19.0468975144655,18.3879457880753,NA,NA,17.4726670437158,16.2299453559502,NA,18.9127753350596,NA,17.6329668062968,16.103513211903,15.6597172238616,16.1878546399093,18.6778228527385,18.9983783244095,NA,18.9432874651191,17.275196972069,NA,NA,17.5608253922588,18.6801534566038,19.0070710798536,17.5838687351728,16.6041188263053,17.9106485855513,17.4980544834583,17.0330680487009,17.8273799224277,19.1044247122449,17.9652544477961,18.6857377511594,NA,NA,NA,17.0919415135693,17.1601964267353,16.7905394110816,NA,NA,NA,NA,16.8621287992875,NA,17.3389017399274,NA,17.1503621340048,NA,NA,16.5166387872537,NA,NA,17.9496329586845,19.6296767849776,NA,NA,17.1114107963368,17.1023858421176,17.8446996354946,16.6689957520532,17.2863953193245,16.8460412472395,17.2309586031234,17.4517504115105,NA,NA,NA,19.2234502672324,17.0951394345558,17.0266855291238,17.1973414949649,17.0647848595797
"C1444",28.0373384887287,25.3591884181467,24.8063657319093,23.74154207818,24.9289495956437,24.6903397041946,24.9767251919236,26.5424225059998,25.1761084572079,25.4456154411848,24.2335942253884,25.4327001615419,25.1433604798635,24.546300083145,24.8211042184426,25.6984531950437,26.0229483519722,23.595918853148,25.2010527119659,25.5689491669596,23.9305165513335,24.539067320834,24.5304606337561,24.163450674616,26.0947792168829,24.1212585757951,24.9119895050522,26.1185454039335,24.4104629972477,25.1113646272171,25.1605577570629,24.6777503907193,26.6392644106021,25.6282812131438,25.6821806477108,25.4524689967168,24.7941953150549,21.7228808912009,25.2791449401634,26.5652238973265,25.1469999143365,25.6023302888711,24.1022390911442,25.3024469048394,25.6198582731121,25.5158133912341,24.3497502848426,25.581798336226,25.8487948382261,26.2984396377331,25.7435043933767,26.3693113883989,26.0000397274454,25.6489589745932,25.5354837507712,25.5248491877154,24.9774566344055,24.6194137897673,24.9993788369437,24.5703055461558,26.0798442838636,24.5611646277648,27.6570438441479,26.0933116525608,28.1937925841602,25.660883789429,25.9942652927205,25.0795684419008,24.3874473115919,25.4880253301154,24.964704060449,25.7830071043589,24.6525628408861,24.8333349521643,24.7448654466825,25.1333049836484,24.8494068190954,24.826939251681,24.728022420447,25.7140647837005,26.2738594697675,25.1416570488544,24.8166149551758,24.6904242188738,26.7008486084764,24.7307928834645,24.9872654001328,25.220987277809,25.6009083384803,26.1327788118601,26.8531193438118,27.2056940814623,25.9684933089111,24.3251661249886,26.7361031530092,25.5685912317872,25.8188489510433,25.4773686965441,25.3754842798021,25.1103588882656,25.2463564386089,25.2044965193385,25.4285812520674,24.986347253608,25.3757861152251,25.2122288925149,25.079384843504,25.1607319265806,25.1185826312023,25.1149715527367,24.1876169694213,24.7725579258588,24.8704039487337,24.9414119633961,26.0050249988432,26.1457117191741,25.5389596081593,25.8470274204262,24.7604003760406,26.2810230217404,25.7914115284184,25.8144286423819,25.4471681249922,25.5689917144093,26.8901797453436,25.1338554158314,24.6760085948579,27.4116238648258,27.2729608968599,27.722750111838,25.6547923561284
"C33935",24.3729293402443,24.8085516213976,25.98718220091,23.4968186767897,24.5427258375897,20.9131954870976,24.7657440846437,23.5161899525682,25.3038885837999,23.3844098790317,23.0356010568307,22.2748956552956,21.6595378024875,23.1739575131447,23.8160141055393,24.2694504630095,24.2466869672191,20.622265460216,19.5065012954064,20.0911460910139,20.9353650710597,21.3576604586737,19.5313148226724,20.4528314220969,21.4430593798257,22.2737913315932,22.3664500219213,20.5419549269204,22.5603981451389,24.1737350761695,20.9777676384481,19.0870199078204,22.2810872808141,23.85404446183,20.8169828422785,22.554188566909,21.5179201972791,25.3453130600141,22.0697529500254,24.3318373346687,24.6195908831493,24.7439659565053,25.3949775877717,24.2811731910073,23.4697948188644,22.7827125262383,22.1970870797559,23.0678367485264,20.8146661671765,17.9476997120823,21.764346808259,26.9986969871347,24.5114327249118,27.4866121359247,22.2863276296411,19.1243636797493,22.4656466112015,21.4943800206897,24.0619817217813,19.8553582136642,22.3288324045569,23.2854833571133,23.4273215409105,21.4298592700059,22.258370502339,26.1906974577404,25.0088686595611,26.609330712593,24.2018361584032,23.1028889436486,23.5679991162075,24.2824912072835,22.5090044068769,19.4170366157639,25.3036726258171,20.2444242311008,21.1935698761504,25.4042776670212,24.9540367016583,24.8640160710989,25.0922127414773,23.8295962591707,21.5369552778103,24.6639170117494,22.6252807648137,24.8845324780694,25.5320772850946,25.5789627530454,22.7271140264713,25.0822833922603,25.7324945539701,26.115607918314,24.2140418836104,23.8664183902558,24.6398182803038,24.6036060853761,25.0056077603773,25.4387964202716,25.3015983408843,23.8196930189416,26.6275139578295,22.7479888749457,23.3995598298244,21.5160193034455,21.3786843364143,21.442853919759,22.0325909432649,21.7278058122142,26.1342954850663,24.874662569793,24.4920370219611,21.8454284110455,24.308884202184,24.1327234389595,25.654297315242,25.8003733487524,23.8613424325708,25.4754876719484,25.2751125528662,23.1918005249614,23.3251257647907,22.9963621117357,24.0202230935572,26.3242063722254,27.610619146252,23.9220835675247,20.2359534428122,22.710038111119,22.9124343739566,21.5408951973708,22.6326609038522
"C32619",21.2048409557159,21.2186690610357,21.5914534074112,21.3716580807272,22.1748217798147,21.3956774221973,22.1266780088085,22.1678441165675,21.6031101455346,21.9583311004069,22.1579130911438,20.0735859060795,20.7289020182033,21.7551178131367,19.5679709252139,19.4334652278549,18.9856668582183,19.5698685848162,19.4670462668207,19.8282542736897,19.9978823720673,19.9480235261398,20.3496926565356,20.7416109945922,20.8312121295412,20.454366572939,20.3228567774073,21.0220311322593,21.1891887332174,20.7262081790246,21.2215753215358,21.5416898312088,20.6642398002706,20.4491294973545,19.765731238335,20.2394621793987,20.2649865780577,21.5494716535637,22.1569770873099,21.8358927335685,23.1399723630393,22.4812783961271,23.543775139702,23.1465717831081,20.1884234404958,21.0140449960966,20.5373871531007,20.5332289585577,21.5788282715382,21.8111057499776,19.9694104124082,21.875680367795,22.3360008863658,22.4304864971519,21.0204028463681,21.3808193183955,21.2348034006902,21.5470856257116,22.4284381294101,22.0966598274727,21.9677557239116,22.3254443599826,21.3832286109741,21.7005798375086,21.3006681555689,21.3798479179431,21.4404895304263,21.0064466195319,21.7509216141898,21.8978340106409,22.2180996437147,22.4730888603876,20.4754900221322,21.0101538124182,21.2176684399692,20.5744688012556,21.4683292114699,21.0059534335427,20.6504627845442,21.5736171421273,21.515240723808,21.5829321360231,22.0567468497221,21.2904042124264,21.6273179050611,21.7508333139788,21.5385413463414,21.2022715216278,21.7014380362179,21.589579832107,21.9672836122778,19.3774795699602,18.7577350668366,19.1250754001305,20.2363973195101,20.2516407422245,20.4244195372032,20.2285474552395,21.3042560560424,21.3555828442564,22.1075931967419,21.4173714786786,21.0705710611584,21.79436469828,21.7745558461319,21.3262094697107,21.7825243725964,21.2092843851027,21.48194129811,20.9613825695778,21.0181281705172,20.5001192698859,20.6561175651123,20.5732449899555,21.2357425535295,21.2022804906426,21.5420026484254,22.1445816981906,22.4378660887198,21.3248908570125,21.6550179143201,21.6592634014062,21.0244795895083,20.5201409818907,21.1468203508142,20.4328803185678,20.8321606716755,20.7552535367218,21.9351668484814,22.6551041960221,22.2010763502131
"C40708",17.9135789973428,17.8099250986527,17.8737865293049,18.1240708133871,18.6609464438682,17.5647672556982,17.346574328963,18.1050644667651,16.9178731872325,16.5351994241161,17.8634664074553,16.4678920738748,20.2763379941342,20.9518566929957,16.1242626980641,15.6006388872343,NA,15.3159986226286,NA,15.7918242435583,14.5768976334231,15.4523699548031,16.5857107751325,16.1237576835876,16.9259252649729,NA,NA,16.3060260774406,16.1160189933251,NA,21.2087267279508,20.3625335421633,NA,15.6534888895674,15.3553510964248,16.6761637000762,16.3875630071364,17.2528224795866,17.07191271546,17.5471656629916,18.0074543865047,18.1560781371676,18.2557063341115,18.001111267756,15.6350662213025,18.7119861839916,18.2399480853784,20.9895996151376,21.0781905582483,17.5583459695884,18.7225007124336,17.0908980774253,16.4565308905849,16.457685470025,16.6505188812484,NA,NA,15.7095685076803,17.4882795066299,17.7123389133643,18.5041439627144,18.4650641416719,15.5892707622647,17.5741204350097,18.49220527381,NA,NA,NA,NA,20.5984569289116,18.5337289553286,18.0931028690359,17.3006564267155,17.9540372343085,17.2707606957838,17.8773740115449,17.9141515162468,17.2319149057999,16.7164175852191,17.3967469165651,17.8335139891624,16.9911010577122,17.9923021943044,NA,16.607648180281,16.3854917054724,16.2879648290929,16.8543936062856,17.59326709938,17.3863593197204,18.1142659512192,15.7281065213023,16.0216089847969,16.3854917054724,NA,15.5892707622647,15.951284714967,NA,NA,NA,14.9730695031175,NA,15.2570563029828,16.7486645840618,15.4025790968372,15.9735180047037,16.4370205278709,15.4244943753819,18.5535880486145,18.269240846583,NA,NA,16.4663951552147,16.510779618219,16.358719872861,16.9841180144045,16.4571564024773,17.4017961686668,16.8635692490413,17.9672600378262,18.1315555640211,17.7413484774509,17.2965577822319,NA,16.4914303698411,16.0102658374342,16.0952321716193,16.4118750583853,17.7088144670982,18.2305365032811,17.413123783503
"C32562",23.2580097058248,23.5580937978855,23.9618925516089,23.0599700364205,23.8402882079447,23.8823373425898,24.4680712466836,24.3050270534382,24.2167500019596,25.3645839467388,24.9381665923251,22.3451542576499,22.611062856434,22.8843794135852,20.1596668866355,22.0231807390931,21.4296345557656,21.725115749766,22.2474370441816,22.7708366661667,22.2637640583321,23.4120798076028,23.8521832478964,23.2748849943515,23.5524467734576,21.6466263841159,22.1199938657088,23.0686610303742,23.4943629287233,22.8091866024717,24.8118802970624,24.1817212795184,22.0383654416322,22.5110226972694,22.1274493622715,22.5048931629204,22.779966369171,23.2474092275793,24.4741495484973,24.0790253917638,25.3242389283155,25.2529720049058,25.7967995154905,25.8450158153448,22.4493741194002,24.5991525991617,22.4837363287,22.5985966349686,24.1137755439566,24.4810381390561,22.3687765962426,24.6031154669536,25.8731917533927,26.0783625806319,23.3326674834369,23.6264395154769,23.944945783548,22.9169371108722,23.8384240589262,24.0788853636778,23.709616673778,23.6178849800641,24.2690634550462,24.4553392619797,23.9791767529663,23.7338099787148,24.6081197714862,23.3499900856525,24.2951533279505,23.5218024132419,23.1857002833156,23.4480386484129,23.0837333257242,23.5760416390098,23.4411011330185,22.980628592977,23.9535531516545,24.0112869814951,23.1217706301264,23.0609074793143,23.0578532729862,23.2113453095637,22.599979335885,23.4998826167889,23.4741069576524,23.5649285150623,23.3240387722878,23.0572523990308,23.4787947954914,23.08334979528,23.6535653137063,21.0400174185376,20.4948799931876,20.7974256375821,21.8789358712312,21.9517923212218,21.7674081808082,22.0006159103655,23.0083152573395,23.3521610523962,23.2666394411251,23.111136784856,23.9157275988331,24.6518355411142,22.3377245158986,22.2360699736654,22.7530094017207,22.4545174379161,23.0767839620878,22.8293981525724,21.6572181232349,22.1602019674064,20.5988294483373,21.8091648127616,24.3441829220027,24.2922000076889,23.7809362863922,24.5138180574022,24.7185478218455,22.9104482184701,22.8529199660058,22.9163090165357,22.6343424543982,22.968225043915,22.765864551154,21.7680966709195,22.0351669172081,22.0793920055815,23.987024638453,24.0807352429177,23.8794549937837
"C38170",18.3136580750983,18.6005771876122,18.9338203008332,18.8756023823337,19.1934387315169,18.6157373868162,19.9719069547977,18.8666239286729,19.1469415120446,19.4720918657624,19.6990928623719,17.0046374460629,18.1528740258242,18.9785289267306,17.498903730301,17.0984844996259,NA,16.7334920443003,16.1264624978826,16.9833944656109,16.560944774949,17.7620510716737,17.0722791780218,17.4872826525545,17.8787574264686,17.8557140730592,17.5918364117775,18.4573568296793,18.5666152513305,17.8299085097455,18.388471420555,18.9985986929585,17.4043349749744,18.175237650291,16.8388222936604,17.7833052197478,17.5453038824604,18.7392037591932,19.1110210188719,19.5710878535753,20.1373989545086,19.4520924001211,20.6967408991215,19.9914249648942,18.0618088883377,18.522110230703,17.7569211197983,18.0029358503176,19.9946517574694,19.1073141485019,17.4065870244972,19.2701264789257,19.7039052627505,21.7174818938974,17.9144552095519,18.7554124760399,18.7184124680832,18.3048815743624,19.8589614137415,19.2798395203595,19.0421776980637,19.0762336636668,18.8861966928229,19.3827844296764,18.9310346733822,18.9509630555721,18.723710933439,18.0315127562679,18.5530442502982,19.1490549146626,19.756240307472,20.0123312761437,18.135959732254,18.5844891268133,18.8168899030134,17.6113418509702,18.8207679542803,18.0209202737604,18.6158487198723,18.5053890212817,19.1251586636149,18.7313687554108,19.7836025741973,17.6430740483572,18.5581478801062,18.4878243358894,18.3185207440387,19.3326353901321,19.474363474187,19.2885642197737,19.3017261526185,16.3599211034719,NA,NA,17.1042199308674,16.8148327730084,16.5762776590777,17.2710252506166,17.2722835024431,18.0414987387108,19.260407330837,17.6426722433295,17.6731158050904,18.8399019077751,18.9830798870099,18.4521366515469,18.8179704401675,18.0056684047725,18.9712263803394,18.3619609028965,17.8356186855334,17.5420191852123,17.1734233932716,18.0316904350335,18.6034669767946,18.0732995474494,18.142560820451,19.695544363057,19.4084976771766,18.826923933383,18.8230966347063,18.6053637644578,18.5644621273834,17.5422913062519,17.928622465392,17.0645006956427,17.9352341248959,17.7035656725159,18.5509383805955,19.8225926136088,18.8946549631497
"C35127",22.9431885422205,23.7160046036956,23.7647482070833,23.139785366434,22.8282327700751,23.6734407478114,24.7811999046486,23.6454575736091,22.1524188531852,23.1843320827825,23.7105065107543,21.3204788605508,22.6779060613097,22.9252041688794,23.3976716303244,24.4357859677141,24.3927018264939,23.3942771519869,23.2126198722941,24.0023429080136,23.6867884942438,22.1025899229136,22.6921585004098,23.1788699691391,22.7113462219562,22.401720404068,23.5527657086823,23.3609315878325,23.1299021002605,22.7148948828199,22.8604040805648,23.8256909557929,23.459147412767,22.7830347898107,23.7644901705714,24.1158415629581,23.5693042316016,22.0998396151347,23.2028805405506,23.3652053498932,21.7875335572795,23.1379259451006,23.0086139533643,23.17213569164,21.9224882239032,23.3904378207658,23.5973707356814,23.2012847390143,22.6868210805877,23.5040908492917,23.9760930499628,21.7301143485699,24.0252862570117,23.8582401081992,22.8376968358582,23.798815377854,23.9420318217087,23.2049263059171,22.4381664495821,23.8573569783002,23.8714939419045,22.9166239178513,21.7814533691094,23.4817528786988,22.9750966368919,23.4890940900852,24.1693390713476,24.0221466422625,23.5455236570965,22.9255258273358,23.1293973268274,23.4191174306734,23.3715569217823,23.8057551864519,22.6692529514749,23.7350797762921,22.1064290744825,21.7120147414825,21.7298750334467,22.4836905761483,22.9711411104961,23.3269652619905,23.3683679112515,22.1284358667321,22.6404530314282,23.1804075780314,22.5645281819733,23.1375664054906,23.1962303487131,22.7866818222745,22.7884981034239,21.5716596098676,21.7596301901461,21.3589505438214,23.0848297933094,23.1819661389031,23.0137429933697,22.8133277339461,22.4580095282725,22.3450454009192,22.9781556662966,22.1982735673404,22.6167552257244,22.237333101347,22.680646250989,22.7506370719364,23.2411013110893,22.4102639715038,22.7480683383765,22.0561074679994,23.2790172381776,23.2148891428235,23.6731608894688,22.9549887662892,22.583783135058,22.1085502988094,22.4682784923983,22.6294448948575,23.1624271343201,23.2556933696697,23.6637259529131,23.6466067194446,23.734368934855,22.7410733592508,23.0044209128251,22.0476757739778,22.2743059156695,22.6128257623739,22.3967236637564,22.0981400589176,22.3006603363439
"C1898",30.671273907262,30.8293156888522,30.7300952711774,30.7932353656031,30.6180187833914,30.622921380992,30.7627585430667,30.5631944098469,31.247499050094,31.3789244019354,31.3702324279709,30.832844344505,30.5274465801909,30.3748513736746,31.019947994478,30.6914953037711,30.6232439819128,31.3395947835363,31.0635170365858,31.0602907223097,30.897452292643,31.3920869148542,30.9076175092329,30.8786929826574,31.3958091915962,31.1066230003722,31.392680866423,31.1161676815759,30.9984541659785,30.9975326920805,30.0793171275591,30.1531898702153,30.3714081613824,30.8412354111753,30.7860984933978,30.9208003313704,30.7653121027009,30.6855483842593,30.7179286444176,30.5437613364967,31.6629146480818,31.1655891158167,31.5385355445181,31.629195843824,30.5790794930934,30.5969830579479,30.3039326073961,30.1951931571457,30.8980982461906,31.1201915151427,30.6794659247096,31.0421499712383,31.2379713964214,31.5342468300976,31.1729774049468,30.7903604296377,31.1447005584514,31.2443931623306,30.6565303728004,30.7558810413448,30.5467314074422,30.7160577902043,30.8523518642938,31.0085294972218,30.7808260808848,31.5654340341138,30.7002967273251,30.6421895548661,30.6730209938701,31.6958473061781,31.8434925932992,32.1197919156629,31.5111228619232,31.173111185414,30.920124202957,31.2500096434093,30.5261921179586,30.7056348128297,30.9393959189038,30.5665626468699,30.6637360492689,30.9003490689002,31.0639947189866,30.8853090091386,31.0577222456304,30.7463966361587,30.8217739819706,31.2241334563563,31.0953112188196,31.1662087571623,31.0127326218334,30.547561782152,30.4021011395131,30.3213419965635,31.2577325401724,31.0641677842866,31.2747623167516,31.2456739764108,30.6055188540861,30.4248572342411,30.5405476143081,30.5809956035597,30.7720825609954,30.7181293861167,31.2821748630592,31.1560153162461,31.1768903498363,31.2202184467628,31.0643620467397,30.8021228737063,31.1495478965498,30.7936135285977,31.0976433347341,31.3093067562397,30.7710094187283,31.0688969917321,30.6922722853399,31.409100195464,31.3149128860766,30.9555618497238,31.0258666365591,30.9581538901002,30.9166239178513,31.3549794694136,31.0561890189922,30.609348524574,30.6264990049136,30.709937284396,31.1252237887109,31.1378654549227,31.3943680944067
"C40703",18.7012150721316,17.7054973983516,17.456931890949,18.7077332124977,19.2747580519893,NA,18.9738010495599,18.021576454666,NA,17.4613115707425,NA,19.1338420925539,NA,17.6398564703774,NA,18.2884695956941,17.1197517122014,19.3769117741271,NA,18.3698614209033,19.0079689524309,18.6737162393163,NA,17.3088989186956,18.6505889990616,NA,17.5515355435773,18.7767575046642,18.4050999026004,19.4635263688532,NA,17.4280002392599,18.1654566294985,19.3561402845766,18.9071077818824,18.0579547160064,17.6612979544286,18.4173251176799,NA,NA,19.2075958733007,NA,NA,NA,NA,NA,NA,17.9888566266761,NA,16.0557060971613,NA,19.2055403204043,NA,19.2532173314113,17.7727978143785,NA,NA,18.8307101626301,NA,18.3714065660135,18.5063502004794,NA,18.7029302044383,18.0326592069212,18.5785790791744,20.66639219182,NA,17.6246883804333,18.4695027107712,NA,NA,NA,20.0590156402365,19.8095185113307,19.819301261306,18.4393114618188,17.4909213680654,NA,17.9147821924022,NA,18.8292829730658,NA,19.6236761250607,NA,NA,NA,NA,NA,19.4158345906106,NA,20.2494502947564,NA,NA,NA,19.8758933066221,20.1568163481334,19.8473877300667,20.2399772112332,18.740706384739,19.7651711494582,18.8677704069822,19.1876492852437,20.6447663925011,20.0258424798551,18.8345327740472,19.1073422473359,NA,18.5831856287447,18.3285609852585,NA,19.4568196220817,20.5089224659124,19.8616564060336,19.8979370156538,NA,19.2013151047188,NA,23.0692224206228,21.3311558650659,NA,19.5271848912219,19.428711839104,19.3257007224302,19.6226399256335,20.3598289015644,19.8699913777922,19.5476815614786,19.7686608746777,18.4250027621518,19.2022458101428,NA
"C32452",24.7677502446936,24.2856621273816,24.5141323999612,24.4808243382251,24.9892454957886,24.7222222888323,24.9951417463898,25.0713716858503,24.3075518749096,24.0846700551781,24.5623812557681,24.7689937604281,24.2329883794702,23.8948805659584,24.9976501802299,23.9190083207974,24.8709220121137,25.2796346667242,23.7145858524793,24.2515673571086,24.5130064720136,25.6345727832557,24.631814176436,24.5342234347197,24.9656660217925,24.6395460639649,24.319272579266,24.2649243173062,24.8425072609929,24.4440711979238,23.1394778151342,23.6743585609432,24.078168076535,24.4708963985437,23.6822526732028,25.1762189644393,24.1530945982894,24.5179528665251,23.813390173512,23.6843608262112,25.2577093806939,24.2948227847825,24.6390310747394,24.3990614380789,24.2998337728429,22.9556061009943,24.2238748869282,24.9349128247492,24.3574344140291,24.3215796847627,23.5418486109614,24.8397372111963,24.9507496141982,24.9943363437054,24.5337054327491,23.953456884018,24.0116422152078,24.3316137672068,24.7385988484739,23.874681422694,24.5792081955312,24.6882495619987,25.0474962256893,23.6588942931974,24.5211414018674,25.8057457414769,24.6186223129973,25.2319368722182,24.7161407069916,24.4441969774738,24.7738291925468,24.9878047339807,24.9269051026129,24.2995870249133,24.8671902104891,24.8863154187737,25.1023241636689,24.5299651009916,25.238915922421,24.9111044770694,24.8443544588151,25.0894884667609,24.4210116996941,24.6153699941202,24.1217409141265,25.0502146793624,24.5807230970406,25.563211753073,24.9780541290364,25.6579300712572,25.3313212733527,24.5304252697181,24.5785325523568,24.4063314047219,25.3230082917875,25.2355395215644,25.5139986019796,25.0658458683939,24.8525454154329,24.8734483369018,24.9425260491042,25.2620592786955,25.0846098852658,25.078242036794,25.6786094872024,25.1899697520495,25.0723720876644,25.4726940615236,24.7845897191001,24.8645778044861,25.1914282606318,24.6020982664099,25.3806975328201,24.9516894448963,25.2763368581069,25.1284100637844,24.9424643918005,26.0506356803447,25.2197490355492,25.5273140113652,25.5382687538509,25.4728795784004,25.6140563586139,24.9171462327508,24.8531264843396,24.7100311722794,24.449685442364,24.9733256566463,25.5673379329828,25.4421743267607,25.116911686031
"C31932",17.2224930522465,16.2290253117076,16.9356485072109,15.9733834688673,16.3571224035045,17.4620388947234,18.1410543757309,18.4815471902033,16.431660825365,NA,15.5273853685566,NA,15.2394120646768,15.2997446354814,15.5663811293344,15.9875749042278,18.5985541566721,17.3980756229099,NA,17.1141591755003,16.6791089316597,18.5713675100646,16.517592503036,17.6612144349241,17.4927216453201,16.6657522753879,16.2817851707837,17.4274438017932,18.3125373390895,NA,NA,NA,15.8053408284164,16.8013294501708,16.958280825169,17.8686417243784,17.6079226450268,15.8130797106151,17.1199441721599,16.8905374168799,NA,NA,18.0458023137513,17.7096963861885,16.4659170880831,17.0439991514389,15.9121876476698,16.9773358304276,17.3385013684639,16.3067203526907,16.7187335337168,17.1007444572874,17.8098811487904,17.4557285553247,16.3715214280668,NA,17.5110113528822,16.4532545553832,17.0944179427219,15.7153185523313,17.8666510926428,18.3098315837055,15.7809754218356,NA,16.5551882513459,15.1316158483761,15.2430623845527,18.1900175434892,14.8328900141647,16.7829086517877,16.5517683326153,18.5137160318962,15.9001120629775,NA,16.8970063809109,17.1080649656101,16.1697293101325,16.6405273911523,17.8801335358729,16.8920209690754,16.9057160493897,16.7666194882869,NA,NA,16.8504188342082,16.5141438402569,17.2904778983372,17.6306226350064,16.4643064299544,18.173413633033,17.7486776855955,17.4883971998321,15.7867801173891,16.5776058494525,16.4162367516688,17.4301339866812,17.323934355926,17.4601998950596,NA,16.101770541626,17.5943173134439,16.4232144156407,15.9395792143147,15.6765080795245,17.4508809931696,16.90073711428,17.0495401574397,17.0047142449776,17.4701742723457,17.2590352015172,NA,15.6525089024082,16.2231155499693,16.7091646063812,16.1417479347504,18.0555260561572,NA,17.4702616715711,17.5348347964224,16.0057561119304,16.5421854875022,NA,15.8657574315391,15.7518055447877,17.0554836903025,16.7129971108758,17.8233796804507,16.4128509755903,17.4355970175647,17.1162017967827,16.242076218988
"C48460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.263963730009,21.395989570663,NA,NA,NA,NA,NA,NA,21.289544452882,NA,NA,NA,NA,NA,NA,22.335665671049,20.0187109269528,20.8794957527029,NA,NA,NA,NA,21.2470779949435,21.8159949586216,21.1222782366074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.843209536157,NA,NA,NA,NA,NA,19.0664518793774,21.6994729046812,NA,NA,NA,NA,22.6843006788095,22.3848833273129,20.9599594952429,21.0134017376825,NA,NA,NA,19.6470103956989,20.3180506652245,NA,NA,NA,NA,NA,19.7297800429559,NA,21.6506074044229,NA,NA,NA,NA,NA,NA,NA,22.0382488782142,20.8078077058867,21.1203897703566,21.9676846707851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.340085340885,24.5953581123591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
